ألم،الم،الألم،ألما،يلم،بالأم،ألمت،المها،يألم،تألمون،وألم،والألم،تلم،الما،يألمون،ألمى،بألم،الآلام،ألممت،ألمه،ألمها،ألمم،فالأم،بالألم،ويلم،يلمم،المكن،فيلمون،لألم،والمها،تلمم،سيلمان،والم،للألم،ألمنا،وألما،المم،ويألم،وتألم،ألاما	6017
صحة،الصحة،صحته،وصحة،بصحة،لصحة،صحتها،بالصحة،والصحة،بصحته،وصحته،لصحته،صحتهم،بصحتها،وصحتها،صحتك،لصحتها،للصحة،صحتي،وصحتك،فصحة،صحه،ولصحة،كصحة،صحتهما،وبصحة،فصحه،وصحه،لصحتهما،بصحتك،ولصحته،وبصحته،ولصحتها،بصحتهما،فالصحة،وصحتي،صحتكم،فلصحته،صحتى،وصحتى	6014
رابع،الرابع،الرابعة،والرابع،رابعة،والرابعة،رابعهم،رابعا،ورابعة،ورابع،رابعه،بالرابع،للرابع،ورابعها،ورابعه،لرابعة،بالرابعة،لرابع،للرابعة،ورابعا،الرابعه،وللرابع،رابعها،فالرابع،برابعة،رابعهن،وبالرابع،ورابعهم،رابعتهن،كالرابع،رابعي،فالرابعة،برابع،رابعتها،ورابعتهن،ترابعها،ورابعته،الرابعا،الرابعين،الرابعي	5999
دلالة،الدلالة،بدلالة،لدلالة،ودلالة،دلالته،والدلالة،للدلالة،دلالتها،بالدلالة،دلالات،الدلالات،ودلالته،والدلالات،كالدلالة،لدلالته،بدلالته،ودلالات،فالدلالة،كدلالة،لدلالتها،فدلالة،دلالتان،دلالتك،فدلالته،ودلالتها،بدلالتها،وبدلالة،لدلالات،دلالتهما،بالدلالات،دلالاته،بدلالات،ولدلالة،دلالتنا،ودلالاتها،ودلالاته،دلالاتها،كدلالتها،فدلالتها	5998
ربك،وربك،لربك،بربك،ألربك،ولربك،والربك،فربك،ربكا،الربك،ربكته،تربك،ربكت،وربكوه،كربك،فربكنا،وبربك،فيربك	5996
ربع،الربع،والربع،الربعي،وربع،أرباع،ربعا،ربعي،ربعه،بربع،الأرباع،ربعة،ربعها،تربع،بالربع،أرباعا،وربعا،يربع،ربعت،وتربع،أرباعه،للربع،فربع،أرباعها،الربعين،ربعهم،وربعه،فأربعة،الربعى،ربعك،كالربع،وربعي،ربعى،وأرباع،فالربع،ربعية،يربعون،بربعه،وربعت،وربعة	5994
بئر،البئر،بئرا،وبئر،الآبار،آبار،والبئر،الأبار،ببئر،والآبار،بئره،وآبار،آبارا،الإبار،بئرها،بئري،بالبئر،للبئر،كالبئر،أبار،بئرهم،بئار،الأبآر،آبارها،بئرك،البئار،وبئار،أبآر،لبئر،بئرين،بئرنا،البئرين،وأبار،الابار،بئارهم،آبارهم،وإبار،للآبار،والإبار،بئران	5966
أدب،الأدب،الآداب،والأدب،آداب،أدبه،والآداب،وأدب،أدبا،بالأدب،الادب،وآداب،وأدبه،أدبك،بأدب،للأدب،وأدبا،أدبها،أدبت،أدبهم،وأدبها،وآدابها،بآداب،بأدبه،وآدابه،فأدب،أدبنا،أدأب،آدابهم،تأدب،أدبي،فأدبها،بآدابه،وأدبهم،والادب،آدابه،الأدبا،لأدب،وادب،ادب	5965
بايع،بويع،يبايع،بايعت،فبايعه،بايعه،بايعوا،وبايع،فبايعوه،فبايع،وبويع،وبايعه،بايعنا،أبايعك،تبايعا،فبايعوا،تبايع،يبايعونك،أبايع،بايعوه،نبايعك،نبايع،يبايعه،بايعته،فبايعته،يبايعون،وبايعوا،وبايعت،بايعتم،وبايعوه،يبايعنك،يبايعوا،فبايعناه،بايعتك،يبايعوه،بايعهم،أبايعه،بايعني،بايعناك،يبايعونه	5954
دخول،الدخول،دخوله،دخولها،ودخول،بالدخول،بدخول،والدخول،لدخول،دخولا،دخولهم،بدخوله،لدخوله،ودخوله،بدخولها،للدخول،دخولك،دخولي،فدخول،دخولهما،لدخولها،ودخولهم،بدخولهم،ودخولها،كدخول،ولدخول،دخولنا،ودخولهما،كدخولها،دخولكم،لدخولهم،بدخولهما،ودخولا،كدخوله،فالدخول،فبدخول،بدخولي،لدخولهما،دخولهن،لدخولك	5951
وسط،وسطه،وسطها،الوسط،وسطا،أوساط،أوساطها،ووسط،وسطهم،الأوساط،والوسط،ووسطه،فوسطن،أوساطهم،لوسط،وتوسط،بوسط،وسطة،ووسطها،وسطنا،وسطهن،وأوساط،كأوساط،وسطك،بالوسطى،وسطهما،لأوساط،بأوساط،توسطها،وأوسطهم،وأوساطها،وأوسطها،بالوسط،وأوساطا،وأوسط،وأوسطه،أوسطهم،أوساطهما،ووسطت،أوساطه	5928
نية،كنيته،النية،نيته،كنية،وكنيته،بالنية،نياتهم،النيات،بالنيات،نيتك،ونية،ونيته،وكنية،والنية،بنية،نيات،نياتكم،لنية،نيتها،نيتهم،نيتي،كنيتي،فكنيته،والنيات،ونيتهم،بنيتي،ونياتهم،ونيتك،نيتهما،فالنية،كنيتك،ونيات،ونياتكم،بنيات،النيه،نياتنا،كنيتها،بنيتها،لنيته	5868
حزن،الحزن،حزنا،والحزن،يحزنون،يحزنك،تحزن،الأحزان،تحزنوا،وحزن،حزنه،يحزن،وحزنا،حزني،بالحزن،فحزن،حزنت،بحزن،يحزنهم،والأحزان،وحزنه،تحزنون،أحزان،يحزنه،حزنة،حزنها،حزنك،أحزانا،ليحزنك،يحزنني،للحزن،ويحزن،حزنهم،وأحزاني،حزنوا،أحزن،حزنى،وأحزانا،لحزن،وحزنها	5850
آخرة،الآخرة،للآخرة،الاخرة،والآخرة،وللآخرة،لآخرتك،الأخرة،لآخرته،بالآخرة،وبالآخرة،آخرتهم،الآخره،لآخرتكم،أخرتها،وأخره،فأخره،وآخرتك،لآخرتهم،فالآخرة،الاخره،وآخره،آخرتي،بآخرته،وآخرة،فاخرته،فأخرتهما،فأخرته،آخرتكم،لآخرة،أخرتنا،آخرتك،آخرتها،بآخرتكم،آخرتكما،وآخرتكم،وأخرته،وبالاخرة،ألآخرة،آخرتهن،وآخرتهن	5845
علاء،العلاء،فعلاء،والعلاء،للعلاء،وعلاء،بالعلاء،بعلاء،لعلاء،فالعلاء،فعلاءة،وللعلاء،علائك،كالعلاء،علاءها،علائة،ولعلاء،العلآء	5814
يسار،يساره،اليسار،يسارك،يسارا،واليسار،يسارها،يساري،ويسار،ويساره،بيساره،باليسار،بيسار،ويسارا،يسارهم،لليسار،ويسارها،يسارهما،ليساره،يسأر،ليسار،يسارى،يسارنا،وبيسار،ويسارهم،يسارة،بيسارك،ويسارك،وليسارك،ليسارهم،ويسارة،فيساره،وباليسار،يساركم	5810
بارد،البارد،الباردة،باردة،باردا،والبارد،والباردة،وبارد،بالبارد،ببارد،وباردا،للبارد،باردان،بارده،بالباردة،الباردين،البارده،الباردات،باردات،باردين،فبارد،الباردتين،وللبارد،وباردة،فباردة،للباردة،بالباردات،بأردأ،وبارده،بأردإ،لبارد،بباردة،باردي،وباردها،باردته،تبارد،والباردي،باردتان،بأرد،بأردية	5809
خيار،الخيار،بالخيار،والخيار،خيارهم،خيارا،خياره،خياركم،خيارها،وخيار،بخيار،فالخيار،لخيار،للخيار،وخيارهم،بخياركم،وخياره،خيارنا،وخيارها،خيارة،الخيارا،بخيارها،فخياركم،وخياركم،كخيار،وخيارنا،بخياره،فخيارهم،خيارات،خيارهن،لخيارهم،لخيارنا،الخيارات،خيارك،لخياره،خياري،والخيارة،والخيارا،لخيارها،الخيارين	5776
مغرب،المغرب،والمغرب،مغربها،بالمغرب،ومغاربها،مغربا،والمغارب،ومغرب،المغربين،مغربة،المغارب،للمغرب،مغارب،ومغربها،ومغربا،مغاربها،ومغارب،ومغربه،والمغربين،والمغربان،مغربين،مغربه،مغاربهما،فالمغرب،المغربان،ومغاربهم،مغربك،مغربان،المغربة،مغربون،وبالمغرب،ومغاربهما،ومغربان،ومغربة،بمغرب،مغاربهم،مغاربكما،ومغربي،المغربون	5768
أجر،أجره،وأجر،أجرهم،أجورهن،أجرها،فاجر،أجورهم،الأجر،أجرك،فأجره،أجور،آجر،أجرا،أجرأ،وأجره،ناجر،اجر،أجوركم،لأجرا،الآجري،فأجر،أجرني،والآجري،أجررت،أجرين،وآجر،فاجرة،فاجرا،ولأجر،أجران،وأجرك،أجرنا،بالأجور،يأجره،آجره،أجركم،يأجر،الأجور،وأجرأ	5759
مصعب،المصعب،ومصعب،لمصعب،بمصعب،والمصعب،للمصعب،أبومصعب،ولمصعب،كمصعب،بالمصعب،فمصعب	5758
ٱبتداء،ابتداء،الابتداء،بالابتداء،ابتدائه،والابتداء،ابتدائها،وابتداء،ابتداؤه،لابتداء،الإبتداء،للابتداء،بابتداء،الأبتداء،ابتداؤها،ابتداءات،وابتداؤه،ابتداءه،الابتداءات،فالابتداء،ابتداءاته،ابتداءها،إبتداء،كابتداء،وابتداؤها،وابتدائه،بابتدائه،كالابتداء،ابتداءان،ابتدائهم،فابتداء،فابتداؤه،لإبتداء،فبالابتداء،كابتدائه،بالإبتداء،ابتدائكم،لابتدائه،أبتداء،ابتداؤهم،ابتداؤك	5738
عود،العود،عودا،والعود،بعود،عيدان،العيدان،بالعود،عودها،عودي،أعواد،وعود،الأعواد،عودوا،عودك،وعيدان،للعود،عيدانه،عيدانها،والعيدان،فيعود،بالعيدان،عودت،عودين،عودان،وعوده،لعود،كعود،وعودوا،فالعود،عودى،عودهم،أعوادا،كالعود،عيدانا،بالعودين،وعيدانه،عودني،عودنا،عودتم	5716
حافظ،الحافظ،الحفاظ،حافظا،حافظوا،الحفظة،حفاظ،والحافظ،حافظين،يحافظون،للحافظ،حافظات،حفظة،حفظته،حفاظا،يحافظ،حافظة،وحافظ،والحافظات،والحافظين،الحافظة،لحافظين،والحفاظ،بالحافظ،بحافظ،الحافظين،حفظتها،والحفظة،وحفظة،وحفظته،حافظان،وحافظا،فحفظته،وحافظوا،فليحافظ،وحفاظ،تحافظ،لحافظ،حافظه،حافظها	5700
ليلى،ليلي،وليلى،بليلى،وليلي،بليلي	5697
والد،الوالد،والده،الوالدين،والدي،والدة،للوالدين،الوالدان،وبالوالدين،الوالدة،والوالد،والوالدات،والدا،والدته،والدك،ووالده،لوالديه،لوالده،ووالد،والدها،والدتك،بالوالدين،ولوالديك،فللوالدين،الوالدات،ولوالدي،بوالدتي،للوالد،والداه،بوالديه،ووالدا،والدى،والدتي،ولوالديه،بالوالد،والديه،بوالد،لوالد،والدان،بوالده	5691
خفيف،الخفيف،خفيفة،خفيفا،الخفيفة،خفاف،الخفاف،خفيفتين،وخفاف،خفافا،والخفاف،والخفيف،خفيفتان،والإخفاء،وخفيف،بأخفافها،أخفافها،خفيفه،والخفيفة،خفافنا،أخفاف،للخفيف،وخفيفة،لخفيف،بالخفيفة،لخفاف،بالخفيف،بخفيف،الإخفاء،خفيفان،الأخفاف،للخفاف،وخفافهم،وخفيفا،بالإخفاء،خفافهم،خفيفين،فالخفيف،وخفيفه،وأخفافها	5690
عمار،وعمار،لعمار،العمار،بعمار،والعمار،فعمار،ولعمار،تعمار،وبعمار،كعمار	5681
بعيد،بعيدا،البعيد،بعيدة،البعيدة،ببعيد،والبعيد،وبعيد،البعداء،لبعيد،بعيدات،فبعيد،للبعيد،بعيدين،بالبعيد،وبعيدة،وبعيدها،وبعيدهم،بعيدان،وبعيدات،وبعيدا،ببعيدة،بعداء،وبعيده،والبعيدة،البعيدا،فالبعيد،بعدائه،فبعيدة،لبعيدة،بعيدي،بالبعيدة،للبعيدة،كالبعيد،وللبعيد،كبعيد،بعدائهم،البعيدات،فالبعيدة،ببعيدين	5673
زنى،الزنا،بالزنا،يزني،زنت،الزنى،زنا،زنيت،زنيا،بالزنى،تزني،والزنا،يزنون،وزنوا،تزنوا،وزنت،وزنوهم،فزنى،زناها،يزنين،للزنا،تزنيان،بزنا،زنين،زنأ،تزنين،زنوا،كالزنا،يزنوا،وزنى،زني،زناه،تزن،يزنى،والزنى،ويزني،يزنية،وزنيت،أزنى،أزني	5665
مسكين،المساكين،والمساكين،مساكين،مسكينا،المسكين،للمساكين،والمسكين،لمساكين،مسكينة،لمسكين،وللمساكين،ومسكين،المسكينة،مسكينين،ومساكين،للمسكين،بمسكين،بالمسكين،مساكينهم،بالمساكين،ومساكينهم،مسكينكم،ولمسكين،فالمسكين،بمساكين،والمسكينة،مسكينك،ومسكينا،وبالمساكين،لمساكينهم،ومساكينها،ومسكينة،ومساكيننا،وللمسكين،مسكينون،فالمساكين،فمسكين،مساكينكم،ومساكينكم	5658
رهن،الرهن،رهنا،رهنه،والرهن،بالرهن،يرهنه،فالرهن،يرهن،فرهنه،ورهن،فرهن،رهنت،رهنها،رهنتك،الرهون،ورهنه،رهنته،للرهن،نرهنك،رهنك،يرهنها،كالرهن،ليرهنه،برهنه،فرهنها،الرهني،فرهنته،رهني،ونرهنك،ترهنني،رهنهم،رهونا،أرهنك،رهنهما،ترهن،رهون،أرهنه،ليرهنها،كرهن	5656
مغني،المغني،والمغني،مغنية،ومغني،المغنية،المغنين،مغن،المغنى،مغنى،مغنيا،المغنيات،مغنون،المغنون،بمغن،والمغنية،مغنيات،ومغن،والمغنين،ومغنية،ومغنى،والمغنيات،لمغنية،والمغنون،للمغني،مغنيهم،مغنيه،بمغنية،للمغنين،بمغنيتين،ومغنيه،المغنيين،بمغنى،لمغن،ومغنياتها،كالمغني،للمغنية،مغنياتها،مغنيتين،مغنيتان	5637
رطب،الرطب،رطبا،الرطبة،رطبة،والرطب،يرطب،بالرطب،رطبه،ورطب،ويرطب،برطب،الإرطاب،والرطبة،أرطب،ترطب،للرطب،رطبت،رطبها،ورطبه،ورطبة،وأرطب،ورطبكم،رطبان،ورطبا،الرطبي،لرطب،رطبين،ليرطب،فيرطب،ورطبها،الأرطاب،أرطاب،رطبتان،كرطبة،الارطاب،يرطبه،ويرطبه،بالرطبة،الرطبه	5635
رقيق،الرقيق،رقيقا،رقيقة،والرقيق،الرقاق،رقاق،الرقيقة،رقيقه،ورقيق،رقاقا،رقيقهم،ورقيقا،رقيقي،ورقيقه،والرقاق،ورقاق،أرقاء،برقيق،أرقائكم،رقيقان،أرقاءكم،رقيقها،الأرقاء،ترقيق،رقيقين،للرقيق،بالرقيق،ورقيقهم،رقيقك،والرقيقة،ورقيقة،رقيقنا،رقاقة،أرقائهم،رقيقاه،ورقيقك،فالرقيق،برقاق،رقيقات	5634
جزاء،الجزاء،جزاؤه،والجزاء،فجزاء،وجزاء،فجزاؤه،جزاؤهم،جزاءه،للجزاء،جزائه،بالجزاء،جزاءهم،جزاءك،جزآء،جزاؤك،بجزاء،جزاؤكم،جزاؤها،جزاءها،جزائي،جزاءكم،كجزاء،جزائهم،بجزائه،لجزاء،فالجزاء،وجزاءه،وجزاؤه،جزاءا،وجزائه،وجزآء،جزائك،وجزاءهم،كالجزاء،جزاؤنا،فجزاؤها،جزاءهن،فجزآء،وجزاؤها	5631
تراب،التراب،ترابا،بالتراب،والتراب،ترابها،ترابه،بتراب،وتراب،للتراب،وترابها،كالتراب،وترابه،وترابا،فالتراب،ترابي،وتربان،بتربان،لتراب،بترابها،تربان،بترابه،أتربة،أتربه،ترابهم،ترأب،ترابهما،فتراب،كتراب،ترابى،كترابها،ترابهن،فبتراب،الأتربة،فترابنا،ترابك،لترابها،وترابي،وأتربة،ترابنا	5630
حذيفة،وحذيفة،لحذيفة،بحذيفة،فحذيفة،حذيفه،ولحذيفة،الحذيفة،وحذيفه	5625
ركبة،ركب،الركب،فركب،ركبتيه،وركب،الركبة،ركبته،الركبتين،ركبا،والركب،فركبها،فركبه،ركبتي،ركبه،ركبها،تركب،والركبة،بالركب،ركبتها،للركب،ركبك،ركبتاه،وركبه،فركبتها،ركبهم،والركبتين،ركبنا،وركبتيه،ركبتيها،فركبته،بركبته،ركبتيك،وركبته،وركبها،بركب،فركبنا،لركبتيه،تركبه،بركبتيه	5600
صيد،الصيد،صيده،للصيد،والصيد،صيدها،بالصيد،وصيد،لصيد،بصيد،وصيدها،وصيده،صيدك،صيدهم،كالصيد،تصيد،صيدهن،بصيده،تصيدي،صيدنا،تصيده،فيصيدها،بصيدها،صيدهما،فيصيد،لصيده،بصيدك،صيدي،فصيد،فالصيد،لصيدها،وصيدك،فيصيده،فصيده،كصيد،وصيدة،صيدكم،وصيدهم،صيدى،كصيده	5580
نضر،النضر،نضرة،والنضر،النضري،النضرة،أنضر،ونضرة،ينضر،للنضر،ونضر،وأنضر،نضرا،والنضرة،نضرته،نضره،بالنضر،فنضر،نضرتها،وأنضره،فالنضر،تنضر،نضرت،ونضرتها،نضركم،بنضرتها،النضرى،وأنضرها،ونضورا،نضرهم،ونضرته،ونضره،ينضره،نضورا،ونضرت،وبنضرة،أنضرهن،أنضره،انضر،بالنضرة	5572
قارئ،القراء،قراء،القارئ،وقراءة،والقراء،قارئا،للقارئ،قارئه،وقرائهم،بقارئ،وقراء،للقراء،قارئها،بالقراء،لقارئ،فقرائهم،لقراء،قارئو،قراؤها،كقراءة،لقارئها،فقرائنا،بقراء،والقارئ،فقراءة،قراؤكم،لقارئه،قرائهم،قراءه،وقراؤهم،قارئهم،قراؤهم،فقرائكم،قراءكم،قرائنا،قرائها،قارئي،قراءنا،قارئيه	5564
مدح،يمدح،المدح،مدحه،ومدح،يمدحه،ومدحه،والمدح،أمدح،مدحته،ويمدح،مدحة،مدحك،مدحهم،تمدح،مدحا،بالمدح،بمدح،فمدحه،مدحوا،للمدح،ويمدحه،مدحتك،ومدحهم،بمدحة،يمدحهم،يمدحون،فمدح،ومدحته،مدحها،امدح،مدحني،مدحنا،أمدحه،بمدحك،بمدحه،وأمدح،مدحي،لمدح،فامدح	5557
ثماني،ثمانية،ثمان،وثمانية،الثمانية،لثمان،وثمان،بثمانية،وثماني،ثمانى،بثمان،لثمانية،الثماني،والثمانية،بثماني،الثمان،ثمانيه،وثمانى،والثماني،فثمانية،لثماني،الثمانى،والثمان،الثمانيه،ولثمان،فالثماني،للثمانية،فثماني،وثمانيه،ولثمانية،كالثمانية،بالثمانية	5550
ذراع،ذراعا،الذراع،أذرع،ذراعيه،الذراعين،ذراعه،ذراعي،بذراع،والذراع،ذراعين،وذراعيه،ذراعان،اذرع،الأذرع،بذراعه،بالذراع،ذراعيها،وذراع،وذراعا،والذراعين،ذراعك،أذرعا،ذراعها،كذراع،وأذرع،ذراعيك،بذراعيه،الذراعان،بأذرع،وأذرعا،بذراعي،ذراعى،أذرعها،وذراعيها،أذرعهم،والذراعان،ذراعاه،بأذرعها،ذراعة	5541
مقدار،المقدار،بمقدار،مقداره،المقادير،مقادير،ومقدار،مقدارا،مقدارها،بالمقدار،ومقداره،لمقدار،والمقدار،وبمقدار،ومقادير،مقاديرها،بمقادير،بمقداره،والمقادير،ومقدارها،ومقاديرها،مقاديره،للمقدار،ومقدارا،مقدارهما،كمقدار،فمقدار،مقاديرهم،بمقدارها،مقدارك،وبالمقدار،بمقاديرها،للمقادير،بالمقادير،فبمقدار،ولمقدار،مقدارهم،لمقادير،لمقداره،مقاديرهما	5535
نحر،النحر،ينحر،نحره،نحرها،تنحر،والنحر،نحرت،ونحر،وانحر،ينحره،فنحر،أنحر،فنحرت،فنحرها،ينحرون،ينحرها،النحور،نحروا،وينحر،نحورهم،نحرك،نحرنا،نحور،نحورها،انحر،بنحر،ونحرها،فنحروا،فنحره،ونحري،ننحر،فينحر،وتنحر،بنحره،فننحر،لتنحرنها،نحرا،نحرتها،انحرها	5534
عتبة،وعتبة،العتبة،لعتبة،بعتبة،عتبته،الإعتاب،عتبات،إعتاب،والعتبة،عتبتان،ولعتبة،عتبتك،عتبتين،بالعتبة،وإعتابه،إعتابا،أعتاب،وإعتاب،بالإعتاب،إعتابك،الاعتاب،عتبه،عتبتي،العتبتين،اعتابه،كعتبة،الأعتاب،وعتبات،لإعتاب،ولعتبته،العتبات،والعتبات،بإعتابى،أعتابه،والإعتاب،وإعتابها،وبعتبة،وعتبتة،عتبتة	5523
بكى،يبكي،يبكيك،بكيت،أبكي،تبكي،بكت،يبكون،فبكى،تبك،ويبكي،يبك،وتبكي،وبكى،يبكى،نبك،يبكين،فبكت،تبكيه،يبكيان،وليبكوا،نبكي،يبكيه،وبكت،تبكوا،وبكيا،أبك،أبكى،تبكين،وأبكى،ليبك،بكوا،تبكيان،وأبكي،تبكون،أبكيك،بكيا،فبكيت،فتبكي،بكاها	5519
مدة،المدة،مدته،ومدة،بمدة،والمدة،مدتهم،مدتها،لمدة،للمدة،المده،مدتي،مدتك،بالمدة،ومدتها،كمدة،ومدته،مده،المدتين،كالمدة،ومدتهم،مدتهما،لمدته،فالمدة،مدتين،والمده،مدتكم،ومده،ومدتي،فمدته،مدتان،وكمدة،مدتى،وكمدته،لمدتكم،بمده،بمدتها،فمده،مدتنا،ومدتاه	5511
واجب،الواجب،واجبا،واجبة،فالواجب،بواجب،فواجب،الواجبة،والواجب،بالواجب،وواجب،الواجبات،بواجبة،واجبه،واجبات،واجبتان،للواجب،وأجب،فبالواجب،وبالواجب،وأجبنا،لواجب،واجبان،واجبين،كالواجب،والواجبات،بواجبه،تواجبا،واجبتين،واجبك،الواجبين،الواجبا،بواجبين،واجبها،تواجب،وواجبا،فواجبه،بواجبها،وجائب،لواجبه	5511
بصر،البصر،بصره،والبصر،بصرك،ببصره،وبصره،بصرها،بصرت،وبصر،بالبصر،بصرا،فبصر،للبصر،فبصرت،فبصرك،بصرة،وبصرها،ببصر،وبصرا،ببصرك،وبصرك،وبصرت،بصرهم،بصروا،لبصره،بصرنا،وبصرهم،ببصرها،ببصري،فبصرتني،وبصركم،بصركم،وبصري،لبصر،وبصرنا،تبصروا،فالبصر،تبصره،كالبصر	5505
فجر،الفجر،فجرت،والفجر،يفجر،بالفجر،وفجرنا،وفجر،ليفجر،أفجر،فجرا،للفجر،فتفجر،ففجر،يفجرك،وأفجر،ويفجر،وفجرت،فجره،يفجرونها،ففجروا،فجروا،بفجره،بفجر،فجرة،فيفجر،كالفجر،يفجروا،يفجره،يفجرها،وافجر،وتفجر،وفجروا،ففجره،فافجرها،ففجرا،ففجرت،يفجرا،فجرها،وأفجرنا	5487
دبر،الدبر،دبره،يدبر،الأدبار،أدبر،دبرها،أدبارهم،وأدبر،والدبر،تدبر،أدبار،ودبر،أدبارها،وأدبار،أدبارهن،ويدبر،وأدبارهم،دبرت،الدبران،دبرا،تدبره،فدبر،يدبره،وتدبر،ليدبروا،فدبره،ودبره،والدبران،أدباركم،الادبار،يدبرها،يدبرون،يدبروا،دبرهم،دبرة،ودبرت،ويدبره،فأدبر،للدبر	5485
ٱنطلق،فانطلق،انطلق،فانطلقت،وانطلق،انطلقوا،انطلقت،فانطلقوا،فانطلقا،ينطلق،فانطلقنا،انطلقنا،تنطلق،وانطلقت،فينطلق،انطلقا،فأنطلق،أنطلق،فينطلقون،وانطلقوا،وينطلق،انطلقتم،ننطلق،ينطلقون،فتنطلق،وأنطلق،وانطلقنا،لينطلقن،لينطلق،وانطلقا،ينطلقوا،فلينطلق،تنطلقون،وتنطلق،لأنطلقن،انطلقن،إنطلق،فانطلقتا،تنطلقان،لانطلق،وينطلقون	5480
فرج،الفرج،فرجها،والفرج،فرجه،وفرج،بالفرج،ففرج،فرجا،الفروج،وفرجه،للفرج،بفرج،بفرجه،فرجي،فرجة،فرجت،وفرجت،فرجك،والفروج،بفرجها،ففرجت،وفرجها،وفرجا،فيفرج،فروج،ففرجوا،فروجا،لفرج،وفرجك،بفروج،لفرجه،ففرجا،لفرجها،وفروج،فروجهم،وفرجة،لفرجتها،فرجنا،فرجى	5480
أقرب،وأقرب،الأقرب،الأقربين،والأقربين،الأقارب،أقاربه،والأقربون،فالأقرب،اقرب،والأقرب،أقربك،أقارب،أقربهم،لأقرب،أقربه،أقربهما،أقربها،والأقارب،بأقرب،بالأقرب،وأقاربه،للأقربين،أقربا،وأقربها،الأقربون،فأقرب،واقرب،وأقربكم،أقاربك،وأقربيه،وأقربهم،وأقربه،أقربيه،أقاربهم،أقاربكم،أقاربي،للأقارب،للأقرب،بأقاربه	5473
مجمع،المجمع،والمجمع،ومجمع،مجمعون،مجمعا،مجمعه،مجمعة،مجامع،المجامع،مجامعة،بمجمع،بمجامع،مجمعين،والمجامع،ومجامع،ومجمعا،ومجامعة،المجمعة،لمجمع،ومجمعهم،مجامعهم،ومجمعة،لمجامعة،بمجامعة،فمجمع،كالمجمع،والمجمعة،ومجمعها،المجمعي،المجمعين،مجامعه،للمجامع،مجامعها،مجمعهم،بالمجامع،مجمعها،للمجمع،المجمعه،وبمجمع	5457
كرم،الكرم،والكرم،يكرم،كرما،بالكرم،أكرمكم،كرمت،وكرم،أكرمك،تكرما،وكرمه،فليكرم،يكرمه،تكرم،يكرمك،بكرم،وأكرمهم،ويكرم،والكروم،وكرما،أكرمه،الكرمة،تكرمني،بكرمه،وأكرمه،لكرمه،يكرمون،لكرم،وتكرم،وأكرمها،كرمه،تكرمون،أكرمهم،وتكرما،تكرمه،وتكرمي،فأكرمه،بكرمك،أكرمني	5449
وراء،وراءه،ورائه،وراءهم،وراءها،ورائهم،ووراء،الوراء،ووراءه،ورائها،وراءك،وراءنا،ورائكم،ورآء،ورائنا،ورائك،وورائه،والوراء،وراءكم،ورائي،ووراءك،ووراءهم،ورآئه،وورائها،وراءهما،ورائهما،وورائي،وورائهم،ورآءهم،ووراءها،فوراءه،ورآءه،ورائهن،فوراءك،ورائى،وراءهن،وورائى،وورائنا،ووراءهما،فوراء	5442
نصيب،نصيبه،نصيبا،النصيب،نصيبهم،نصيبك،نصيبين،نصيبي،النصيبي،بنصيب،نصيبها،بنصيبه،ونصيب،أنصباء،لنصيب،والنصيب،الأنصباء،بنصيبي،فنصيب،بنصيبين،ونصيبه،نصيبنا،ونصيبا،فنصيبه،بنصيبك،نصيبهما،نصيبكم،بنصيبهم،أنصباءهم،النصيبين،وأنصباء،أنصبة،لنصيبه،أنصبائهم،نصيبان،كنصيب،أنصباؤهم،بالنصيب،فنصيبهم،بنصيبها	5421
جر،الجر،جرهم،يجر،والجر،جرا،جره،وجر،بالجر،بجر،يجره،جرة،جررت،وجرهم،جرهما،وجره،جرها،تجره،وجرة،ويجر،فجره،أجره،جرت،أجر،جراك،وجرا،وتجر،يجرها،وبجره،وجرها،وبجري،تجرر،كجر،فتجر،جررته،للجر،ويجركم،بجره،فجرة،فجرها	5418
تمر،التمر،والتمر،تمرا،بالتمر،تمرة،التمرة،بتمر،تمرات،بتمرة،وتمرا،للتمر،تمره،والتمرة،تمري،والتمرتان،وتمرة،بالتمرة،تمرتين،كالتمر،وتمرات،تتمره،تمرها،تمرك،التمري،التمرات،لتمر،تمرهم،تمرنا،تمرتان،التمرتين،وتمرها،فتمر،التمران،بتمرتين،والتمري،التمرتان،تمرته،كتمرة،تمريه،بالتمرتين	5418
سبعون،سبعين،وسبعين،وسبعون،السبعين،والسبعون،السبعون،بسبعين،والسبعين،السبعي،لسبعين،سبعي،بالسبعين،لسبعون،فسبعين،فالسبعون،بسبعي	5415
نص،النص،نصا،نصه،ونص،بنص،النصوص،نصوص،ينص،بالنص،بنصه،والنص،بنصها،ونصه،نصت،نصها،فنص،نصوا،والنصوص،نصوصه،النصي،نصصت،لنص،كنص،للنص،تنص،ونصها،أنص،ونصت،بالنصوص،ونصصت،نصي،أنصنا،نصوصا،ونصوص،أنصه،تنصون،فالنص،نصوصها،النصين	5383
جب،وجب،الجب،جبة،جبى،واجبة،جبنا،جبانا،جبا،وجبنا،جبأ،وجبا،وجبى،الجبا،يجبك،والجب،وجبأ،فجب،الجبأ،والجبأ،بجب،تجبه،جبي،جباها،والجبا،الأجباب،فجبى،لجبة،الجبي،تجبني،جبها،جببت،الجبى،بجبى،وجبي،يجباه،فجبه،لجبا،والجبى،وجباه	5378
